pair_id,speaker,word,label_a,label_b,file_a,file_b
OAF_food_sad_angry,OAF,food,sad,angry,OAF_food_sad.wav,OAF_food_angry.wav
OAF_gap_neutral_happy,OAF,gap,neutral,happy,OAF_gap_neutral.wav,OAF_gap_happy.wav
OAF_gap_neutral_sad,OAF,gap,neutral,sad,OAF_gap_neutral.wav,OAF_gap_sad.wav
OAF_gap_neutral_angry,OAF,gap,neutral,angry,OAF_gap_neutral.wav,OAF_gap_angry.wav
OAF_gap_happy_sad,OAF,gap,happy,sad,OAF_gap_happy.wav,OAF_gap_sad.wav
OAF_gap_happy_angry,OAF,gap,happy,angry,OAF_gap_happy.wav,OAF_gap_angry.wav
OAF_gap_sad_angry,OAF,gap,sad,angry,OAF_gap_sad.wav,OAF_gap_angry.wav
OAF_gas_neutral_happy,OAF,gas,neutral,happy,OAF_gas_neutral.wav,OAF_gas_happy.wav
OAF_gas_neutral_sad,OAF,gas,neutral,sad,OAF_gas_neutral.wav,OAF_gas_sad.wav
OAF_gas_neutral_angry,OAF,gas,neutral,angry,OAF_gas_neutral.wav,OAF_gas_angry.wav
OAF_gas_happy_sad,OAF,gas,happy,sad,OAF_gas_happy.wav,OAF_gas_sad.wav
OAF_gas_happy_angry,OAF,gas,happy,angry,OAF_gas_happy.wav,OAF_gas_angry.wav
OAF_gas_sad_angry,OAF,gas,sad,angry,OAF_gas_sad.wav,OAF_gas_angry.wav
OAF_gaze_neutral_happy,OAF,gaze,neutral,happy,OAF_gaze_neutral.wav,OAF_gaze_happy.wav
OAF_gaze_neutral_sad,OAF,gaze,neutral,sad,OAF_gaze_neutral.wav,OAF_gaze_sad.wav
OAF_gaze_neutral_angry,OAF,gaze,neutral,angry,OAF_gaze_neutral.wav,OAF_gaze_angry.wav
OAF_gaze_happy_sad,OAF,gaze,happy,sad,OAF_gaze_happy.wav,OAF_gaze_sad.wav
OAF_gaze_happy_angry,OAF,gaze,happy,angry,OAF_gaze_happy.wav,OAF_gaze_angry.wav
OAF_gaze_sad_angry,OAF,gaze,sad,angry,OAF_gaze_sad.wav,OAF_gaze_angry.wav
OAF_germ_neutral_happy,OAF,germ,neutral,happy,OAF_germ_neutral.wav,OAF_germ_happy.wav
OAF_germ_neutral_sad,OAF,germ,neutral,sad,OAF_germ_neutral.wav,OAF_germ_sad.wav
OAF_germ_neutral_angry,OAF,germ,neutral,angry,OAF_germ_neutral.wav,OAF_germ_angry.wav
OAF_germ_happy_sad,OAF,germ,happy,sad,OAF_germ_happy.wav,OAF_germ_sad.wav
OAF_germ_happy_angry,OAF,germ,happy,angry,OAF_germ_happy.wav,OAF_germ_angry.wav
OAF_germ_sad_angry,OAF,germ,sad,angry,OAF_germ_sad.wav,OAF_germ_angry.wav
OAF_get_neutral_happy,OAF,get,neutral,happy,OAF_get_neutral.wav,OAF_get_happy.wav
OAF_get_neutral_sad,OAF,get,neutral,sad,OAF_get_neutral.wav,OAF_get_sad.wav
OAF_get_neutral_angry,OAF,get,neutral,angry,OAF_get_neutral.wav,OAF_get_angry.wav
OAF_get_happy_sad,OAF,get,happy,sad,OAF_get_happy.wav,OAF_get_sad.wav
OAF_get_happy_angry,OAF,get,happy,angry,OAF_get_happy.wav,OAF_get_angry.wav
OAF_get_sad_angry,OAF,get,sad,angry,OAF_get_sad.wav,OAF_get_angry.wav
OAF_gin_neutral_happy,OAF,gin,neutral,happy,OAF_gin_neutral.wav,OAF_gin_happy.wav
OAF_gin_neutral_sad,OAF,gin,neutral,sad,OAF_gin_neutral.wav,OAF_gin_sad.wav
OAF_gin_neutral_angry,OAF,gin,neutral,angry,OAF_gin_neutral.wav,OAF_gin_angry.wav
OAF_gin_happy_sad,OAF,gin,happy,sad,OAF_gin_happy.wav,OAF_gin_sad.wav
OAF_gin_happy_angry,OAF,gin,happy,angry,OAF_gin_happy.wav,OAF_gin_angry.wav
OAF_gin_sad_angry,OAF,gin,sad,angry,OAF_gin_sad.wav,OAF_gin_angry.wav
OAF_goal_neutral_happy,OAF,goal,neutral,happy,OAF_goal_neutral.wav,OAF_goal_happy.wav
OAF_goal_neutral_sad,OAF,goal,neutral,sad,OAF_goal_neutral.wav,OAF_goal_sad.wav
OAF_goal_neutral_angry,OAF,goal,neutral,angry,OAF_goal_neutral.wav,OAF_goal_angry.wav
OAF_goal_happy_sad,OAF,goal,happy,sad,OAF_goal_happy.wav,OAF_goal_sad.wav
OAF_goal_happy_angry,OAF,goal,happy,angry,OAF_goal_happy.wav,OAF_goal_angry.wav
OAF_goal_sad_angry,OAF,goal,sad,angry,OAF_goal_sad.wav,OAF_goal_angry.wav
OAF_good_neutral_happy,OAF,good,neutral,happy,OAF_good_neutral.wav,OAF_good_happy.wav
OAF_good_neutral_sad,OAF,good,neutral,sad,OAF_good_neutral.wav,OAF_good_sad.wav
OAF_good_neutral_angry,OAF,good,neutral,angry,OAF_good_neutral.wav,OAF_good_angry.wav
OAF_good_happy_sad,OAF,good,happy,sad,OAF_good_happy.wav,OAF_good_sad.wav
OAF_good_happy_angry,OAF,good,happy,angry,OAF_good_happy.wav,OAF_good_angry.wav
OAF_good_sad_angry,OAF,good,sad,angry,OAF_good_sad.wav,OAF_good_angry.wav
OAF_goose_neutral_happy,OAF,goose,neutral,happy,OAF_goose_neutral.wav,OAF_goose_happy.wav
OAF_goose_neutral_sad,OAF,goose,neutral,sad,OAF_goose_neutral.wav,OAF_goose_sad.wav
OAF_goose_neutral_angry,OAF,goose,neutral,angry,OAF_goose_neutral.wav,OAF_goose_angry.wav
OAF_goose_happy_sad,OAF,goose,happy,sad,OAF_goose_happy.wav,OAF_goose_sad.wav
OAF_goose_happy_angry,OAF,goose,happy,angry,OAF_goose_happy.wav,OAF_goose_angry.wav
OAF_goose_sad_angry,OAF,goose,sad,angry,OAF_goose_sad.wav,OAF_goose_angry.wav
OAF_gun_neutral_happy,OAF,gun,neutral,happy,OAF_gun_neutral.wav,OAF_gun_happy.wav
OAF_gun_neutral_sad,OAF,gun,neutral,sad,OAF_gun_neutral.wav,OAF_gun_sad.wav
OAF_gun_neutral_angry,OAF,gun,neutral,angry,OAF_gun_neutral.wav,OAF_gun_angry.wav
OAF_gun_happy_sad,OAF,gun,happy,sad,OAF_gun_happy.wav,OAF_gun_sad.wav
OAF_gun_happy_angry,OAF,gun,happy,angry,OAF_gun_happy.wav,OAF_gun_angry.wav
OAF_gun_sad_angry,OAF,gun,sad,angry,OAF_gun_sad.wav,OAF_gun_angry.wav
OAF_half_neutral_happy,OAF,half,neutral,happy,OAF_half_neutral.wav,OAF_half_happy.wav
OAF_half_neutral_sad,OAF,half,neutral,sad,OAF_half_neutral.wav,OAF_half_sad.wav
OAF_half_neutral_angry,OAF,half,neutral,angry,OAF_half_neutral.wav,OAF_half_angry.wav
OAF_half_happy_sad,OAF,half,happy,sad,OAF_half_happy.wav,OAF_half_sad.wav
OAF_half_happy_angry,OAF,half,happy,angry,OAF_half_happy.wav,OAF_half_angry.wav
OAF_half_sad_angry,OAF,half,sad,angry,OAF_half_sad.wav,OAF_half_angry.wav
OAF_hall_neutral_happy,OAF,hall,neutral,happy,OAF_hall_neutral.wav,OAF_hall_happy.wav
OAF_hall_neutral_sad,OAF,hall,neutral,sad,OAF_hall_neutral.wav,OAF_hall_sad.wav
OAF_hall_neutral_angry,OAF,hall,neutral,angry,OAF_hall_neutral.wav,OAF_hall_angry.wav
OAF_hall_happy_sad,OAF,hall,happy,sad,OAF_hall_happy.wav,OAF_hall_sad.wav
OAF_hall_happy_angry,OAF,hall,happy,angry,OAF_hall_happy.wav,OAF_hall_angry.wav
OAF_hall_sad_angry,OAF,hall,sad,angry,OAF_hall_sad.wav,OAF_hall_angry.wav
OAF_hash_neutral_happy,OAF,hash,neutral,happy,OAF_hash_neutral.wav,OAF_hash_happy.wav
OAF_hash_neutral_sad,OAF,hash,neutral,sad,OAF_hash_neutral.wav,OAF_hash_sad.wav
OAF_hash_neutral_angry,OAF,hash,neutral,angry,OAF_hash_neutral.wav,OAF_hash_angry.wav
OAF_hash_happy_sad,OAF,hash,happy,sad,OAF_hash_happy.wav,OAF_hash_sad.wav
OAF_hash_happy_angry,OAF,hash,happy,angry,OAF_hash_happy.wav,OAF_hash_angry.wav
OAF_hash_sad_angry,OAF,hash,sad,angry,OAF_hash_sad.wav,OAF_hash_angry.wav
OAF_hate_neutral_happy,OAF,hate,neutral,happy,OAF_hate_neutral.wav,OAF_hate_happy.wav
OAF_hate_neutral_sad,OAF,hate,neutral,sad,OAF_hate_neutral.wav,OAF_hate_sad.wav
OAF_hate_neutral_angry,OAF,hate,neutral,angry,OAF_hate_neutral.wav,OAF_hate_angry.wav
OAF_hate_happy_sad,OAF,hate,happy,sad,OAF_hate_happy.wav,OAF_hate_sad.wav
OAF_hate_happy_angry,OAF,hate,happy,angry,OAF_hate_happy.wav,OAF_hate_angry.wav
OAF_hate_sad_angry,OAF,hate,sad,angry,OAF_hate_sad.wav,OAF_hate_angry.wav
OAF_have_neutral_happy,OAF,have,neutral,happy,OAF_have_neutral.wav,OAF_have_happy.wav
OAF_have_neutral_sad,OAF,have,neutral,sad,OAF_have_neutral.wav,OAF_have_sad.wav
OAF_have_neutral_angry,OAF,have,neutral,angry,OAF_have_neutral.wav,OAF_have_angry.wav
OAF_have_happy_sad,OAF,have,happy,sad,OAF_have_happy.wav,OAF_have_sad.wav
OAF_have_happy_angry,OAF,have,happy,angry,OAF_have_happy.wav,OAF_have_angry.wav
OAF_have_sad_angry,OAF,have,sad,angry,OAF_have_sad.wav,OAF_have_angry.wav
OAF_haze_neutral_happy,OAF,haze,neutral,happy,OAF_haze_neutral.wav,OAF_haze_happy.wav
OAF_haze_neutral_sad,OAF,haze,neutral,sad,OAF_haze_neutral.wav,OAF_haze_sad.wav
OAF_haze_neutral_angry,OAF,haze,neutral,angry,OAF_haze_neutral.wav,OAF_haze_angry.wav
OAF_haze_happy_sad,OAF,haze,happy,sad,OAF_haze_happy.wav,OAF_haze_sad.wav
OAF_haze_happy_angry,OAF,haze,happy,angry,OAF_haze_happy.wav,OAF_haze_angry.wav
OAF_haze_sad_angry,OAF,haze,sad,angry,OAF_haze_sad.wav,OAF_haze_angry.wav
OAF_hire_neutral_happy,OAF,hire,neutral,happy,OAF_hire_neutral.wav,OAF_hire_happy.wav
OAF_hire_neutral_sad,OAF,hire,neutral,sad,OAF_hire_neutral.wav,OAF_hire_sad.wav
OAF_hire_neutral_angry,OAF,hire,neutral,angry,OAF_hire_neutral.wav,OAF_hire_angry.wav
OAF_hire_happy_sad,OAF,hire,happy,sad,OAF_hire_happy.wav,OAF_hire_sad.wav
OAF_hire_happy_angry,OAF,hire,happy,angry,OAF_hire_happy.wav,OAF_hire_angry.wav
OAF_hire_sad_angry,OAF,hire,sad,angry,OAF_hire_sad.wav,OAF_hire_angry.wav
OAF_hit_neutral_happy,OAF,hit,neutral,happy,OAF_hit_neutral.wav,OAF_hit_happy.wav
OAF_hit_neutral_sad,OAF,hit,neutral,sad,OAF_hit_neutral.wav,OAF_hit_sad.wav
OAF_hit_neutral_angry,OAF,hit,neutral,angry,OAF_hit_neutral.wav,OAF_hit_angry.wav
OAF_hit_happy_sad,OAF,hit,happy,sad,OAF_hit_happy.wav,OAF_hit_sad.wav
OAF_hit_happy_angry,OAF,hit,happy,angry,OAF_hit_happy.wav,OAF_hit_angry.wav
OAF_hit_sad_angry,OAF,hit,sad,angry,OAF_hit_sad.wav,OAF_hit_angry.wav
OAF_hole_neutral_happy,OAF,hole,neutral,happy,OAF_hole_neutral.wav,OAF_hole_happy.wav
OAF_hole_neutral_sad,OAF,hole,neutral,sad,OAF_hole_neutral.wav,OAF_hole_sad.wav
OAF_hole_neutral_angry,OAF,hole,neutral,angry,OAF_hole_neutral.wav,OAF_hole_angry.wav
OAF_hole_happy_sad,OAF,hole,happy,sad,OAF_hole_happy.wav,OAF_hole_sad.wav
OAF_hole_happy_angry,OAF,hole,happy,angry,OAF_hole_happy.wav,OAF_hole_angry.wav
OAF_hole_sad_angry,OAF,hole,sad,angry,OAF_hole_sad.wav,OAF_hole_angry.wav
OAF_home_neutral_happy,OAF,home,neutral,happy,OAF_home_neutral.wav,OAF_home_happy.wav
OAF_home_neutral_sad,OAF,home,neutral,sad,OAF_home_neutral.wav,OAF_home_sad.wav
OAF_home_neutral_angry,OAF,home,neutral,angry,OAF_home_neutral.wav,OAF_home_angry.wav
OAF_home_happy_sad,OAF,home,happy,sad,OAF_home_happy.wav,OAF_home_sad.wav
OAF_home_happy_angry,OAF,home,happy,angry,OAF_home_happy.wav,OAF_home_angry.wav
OAF_home_sad_angry,OAF,home,sad,angry,OAF_home_sad.wav,OAF_home_angry.wav
OAF_hurl_neutral_happy,OAF,hurl,neutral,happy,OAF_hurl_neutral.wav,OAF_hurl_happy.wav
OAF_hurl_neutral_sad,OAF,hurl,neutral,sad,OAF_hurl_neutral.wav,OAF_hurl_sad.wav
OAF_hurl_neutral_angry,OAF,hurl,neutral,angry,OAF_hurl_neutral.wav,OAF_hurl_angry.wav
OAF_hurl_happy_sad,OAF,hurl,happy,sad,OAF_hurl_happy.wav,OAF_hurl_sad.wav
OAF_hurl_happy_angry,OAF,hurl,happy,angry,OAF_hurl_happy.wav,OAF_hurl_angry.wav
OAF_hurl_sad_angry,OAF,hurl,sad,angry,OAF_hurl_sad.wav,OAF_hurl_angry.wav
OAF_hush_neutral_happy,OAF,hush,neutral,happy,OAF_hush_neutral.wav,OAF_hush_happy.wav
OAF_hush_neutral_sad,OAF,hush,neutral,sad,OAF_hush_neutral.wav,OAF_hush_sad.wav
OAF_hush_neutral_angry,OAF,hush,neutral,angry,OAF_hush_neutral.wav,OAF_hush_angry.wav
OAF_hush_happy_sad,OAF,hush,happy,sad,OAF_hush_happy.wav,OAF_hush_sad.wav
OAF_hush_happy_angry,OAF,hush,happy,angry,OAF_hush_happy.wav,OAF_hush_angry.wav
OAF_hush_sad_angry,OAF,hush,sad,angry,OAF_hush_sad.wav,OAF_hush_angry.wav
OAF_jail_neutral_happy,OAF,jail,neutral,happy,OAF_jail_neutral.wav,OAF_jail_happy.wav
OAF_jail_neutral_sad,OAF,jail,neutral,sad,OAF_jail_neutral.wav,OAF_jail_sad.wav
OAF_jail_neutral_angry,OAF,jail,neutral,angry,OAF_jail_neutral.wav,OAF_jail_angry.wav
OAF_jail_happy_sad,OAF,jail,happy,sad,OAF_jail_happy.wav,OAF_jail_sad.wav
OAF_jail_happy_angry,OAF,jail,happy,angry,OAF_jail_happy.wav,OAF_jail_angry.wav
OAF_jail_sad_angry,OAF,jail,sad,angry,OAF_jail_sad.wav,OAF_jail_angry.wav
OAF_jar_neutral_happy,OAF,jar,neutral,happy,OAF_jar_neutral.wav,OAF_jar_happy.wav
OAF_jar_neutral_sad,OAF,jar,neutral,sad,OAF_jar_neutral.wav,OAF_jar_sad.wav
OAF_jar_neutral_angry,OAF,jar,neutral,angry,OAF_jar_neutral.wav,OAF_jar_angry.wav
OAF_jar_happy_sad,OAF,jar,happy,sad,OAF_jar_happy.wav,OAF_jar_sad.wav
OAF_jar_happy_angry,OAF,jar,happy,angry,OAF_jar_happy.wav,OAF_jar_angry.wav
OAF_jar_sad_angry,OAF,jar,sad,angry,OAF_jar_sad.wav,OAF_jar_angry.wav
OAF_join_neutral_happy,OAF,join,neutral,happy,OAF_join_neutral.wav,OAF_join_happy.wav
OAF_join_neutral_sad,OAF,join,neutral,sad,OAF_join_neutral.wav,OAF_join_sad.wav
OAF_join_neutral_angry,OAF,join,neutral,angry,OAF_join_neutral.wav,OAF_join_angry.wav
OAF_join_happy_sad,OAF,join,happy,sad,OAF_join_happy.wav,OAF_join_sad.wav
OAF_join_happy_angry,OAF,join,happy,angry,OAF_join_happy.wav,OAF_join_angry.wav
OAF_join_sad_angry,OAF,join,sad,angry,OAF_join_sad.wav,OAF_join_angry.wav
OAF_judge_neutral_happy,OAF,judge,neutral,happy,OAF_judge_neutral.wav,OAF_judge_happy.wav
OAF_judge_neutral_sad,OAF,judge,neutral,sad,OAF_judge_neutral.wav,OAF_judge_sad.wav
OAF_judge_neutral_angry,OAF,judge,neutral,angry,OAF_judge_neutral.wav,OAF_judge_angry.wav
OAF_judge_happy_sad,OAF,judge,happy,sad,OAF_judge_happy.wav,OAF_judge_sad.wav
OAF_judge_happy_angry,OAF,judge,happy,angry,OAF_judge_happy.wav,OAF_judge_angry.wav
OAF_judge_sad_angry,OAF,judge,sad,angry,OAF_judge_sad.wav,OAF_judge_angry.wav
OAF_jug_neutral_happy,OAF,jug,neutral,happy,OAF_jug_neutral.wav,OAF_jug_happy.wav
OAF_jug_neutral_sad,OAF,jug,neutral,sad,OAF_jug_neutral.wav,OAF_jug_sad.wav
OAF_jug_neutral_angry,OAF,jug,neutral,angry,OAF_jug_neutral.wav,OAF_jug_angry.wav
OAF_jug_happy_sad,OAF,jug,happy,sad,OAF_jug_happy.wav,OAF_jug_sad.wav
OAF_jug_happy_angry,OAF,jug,happy,angry,OAF_jug_happy.wav,OAF_jug_angry.wav
OAF_jug_sad_angry,OAF,jug,sad,angry,OAF_jug_sad.wav,OAF_jug_angry.wav
OAF_juice_neutral_happy,OAF,juice,neutral,happy,OAF_juice_neutral.wav,OAF_juice_happy.wav
OAF_juice_neutral_sad,OAF,juice,neutral,sad,OAF_juice_neutral.wav,OAF_juice_sad.wav
OAF_juice_neutral_angry,OAF,juice,neutral,angry,OAF_juice_neutral.wav,OAF_juice_angry.wav
OAF_juice_happy_sad,OAF,juice,happy,sad,OAF_juice_happy.wav,OAF_juice_sad.wav
OAF_juice_happy_angry,OAF,juice,happy,angry,OAF_juice_happy.wav,OAF_juice_angry.wav
OAF_juice_sad_angry,OAF,juice,sad,angry,OAF_juice_sad.wav,OAF_juice_angry.wav
OAF_keen_neutral_happy,OAF,keen,neutral,happy,OAF_keen_neutral.wav,OAF_keen_happy.wav
OAF_keen_neutral_sad,OAF,keen,neutral,sad,OAF_keen_neutral.wav,OAF_keen_sad.wav
OAF_keen_neutral_angry,OAF,keen,neutral,angry,OAF_keen_neutral.wav,OAF_keen_angry.wav
OAF_keen_happy_sad,OAF,keen,happy,sad,OAF_keen_happy.wav,OAF_keen_sad.wav
OAF_keen_happy_angry,OAF,keen,happy,angry,OAF_keen_happy.wav,OAF_keen_angry.wav
OAF_keen_sad_angry,OAF,keen,sad,angry,OAF_keen_sad.wav,OAF_keen_angry.wav
OAF_keep_neutral_happy,OAF,keep,neutral,happy,OAF_keep_neutral.wav,OAF_keep_happy.wav
OAF_keep_neutral_sad,OAF,keep,neutral,sad,OAF_keep_neutral.wav,OAF_keep_sad.wav
OAF_keep_neutral_angry,OAF,keep,neutral,angry,OAF_keep_neutral.wav,OAF_keep_angry.wav
OAF_keep_happy_sad,OAF,keep,happy,sad,OAF_keep_happy.wav,OAF_keep_sad.wav
OAF_keep_happy_angry,OAF,keep,happy,angry,OAF_keep_happy.wav,OAF_keep_angry.wav
OAF_keep_sad_angry,OAF,keep,sad,angry,OAF_keep_sad.wav,OAF_keep_angry.wav
OAF_keg_neutral_happy,OAF,keg,neutral,happy,OAF_keg_neutral.wav,OAF_keg_happy.wav
OAF_keg_neutral_sad,OAF,keg,neutral,sad,OAF_keg_neutral.wav,OAF_keg_sad.wav
OAF_keg_neutral_angry,OAF,keg,neutral,angry,OAF_keg_neutral.wav,OAF_keg_angry.wav
OAF_keg_happy_sad,OAF,keg,happy,sad,OAF_keg_happy.wav,OAF_keg_sad.wav
OAF_keg_happy_angry,OAF,keg,happy,angry,OAF_keg_happy.wav,OAF_keg_angry.wav
OAF_keg_sad_angry,OAF,keg,sad,angry,OAF_keg_sad.wav,OAF_keg_angry.wav
OAF_kick_neutral_happy,OAF,kick,neutral,happy,OAF_kick_neutral.wav,OAF_kick_happy.wav
OAF_kick_neutral_sad,OAF,kick,neutral,sad,OAF_kick_neutral.wav,OAF_kick_sad.wav
OAF_kick_neutral_angry,OAF,kick,neutral,angry,OAF_kick_neutral.wav,OAF_kick_angry.wav
OAF_kick_happy_sad,OAF,kick,happy,sad,OAF_kick_happy.wav,OAF_kick_sad.wav
OAF_kick_happy_angry,OAF,kick,happy,angry,OAF_kick_happy.wav,OAF_kick_angry.wav
OAF_kick_sad_angry,OAF,kick,sad,angry,OAF_kick_sad.wav,OAF_kick_angry.wav
OAF_kill_neutral_happy,OAF,kill,neutral,happy,OAF_kill_neutral.wav,OAF_kill_happy.wav
OAF_kill_neutral_sad,OAF,kill,neutral,sad,OAF_kill_neutral.wav,OAF_kill_sad.wav
OAF_kill_neutral_angry,OAF,kill,neutral,angry,OAF_kill_neutral.wav,OAF_kill_angry.wav
OAF_kill_happy_sad,OAF,kill,happy,sad,OAF_kill_happy.wav,OAF_kill_sad.wav
OAF_kill_happy_angry,OAF,kill,happy,angry,OAF_kill_happy.wav,OAF_kill_angry.wav
OAF_kill_sad_angry,OAF,kill,sad,angry,OAF_kill_sad.wav,OAF_kill_angry.wav
OAF_king_neutral_happy,OAF,king,neutral,happy,OAF_king_neutral.wav,OAF_king_happy.wav
OAF_king_neutral_sad,OAF,king,neutral,sad,OAF_king_neutral.wav,OAF_king_sad.wav
OAF_king_neutral_angry,OAF,king,neutral,angry,OAF_king_neutral.wav,OAF_king_angry.wav
OAF_king_happy_sad,OAF,king,happy,sad,OAF_king_happy.wav,OAF_king_sad.wav
OAF_king_happy_angry,OAF,king,happy,angry,OAF_king_happy.wav,OAF_king_angry.wav
OAF_king_sad_angry,OAF,king,sad,angry,OAF_king_sad.wav,OAF_king_angry.wav
OAF_kite_neutral_happy,OAF,kite,neutral,happy,OAF_kite_neutral.wav,OAF_kite_happy.wav
OAF_kite_neutral_sad,OAF,kite,neutral,sad,OAF_kite_neutral.wav,OAF_kite_sad.wav
OAF_kite_neutral_angry,OAF,kite,neutral,angry,OAF_kite_neutral.wav,OAF_kite_angry.wav
OAF_kite_happy_sad,OAF,kite,happy,sad,OAF_kite_happy.wav,OAF_kite_sad.wav
OAF_kite_happy_angry,OAF,kite,happy,angry,OAF_kite_happy.wav,OAF_kite_angry.wav
OAF_kite_sad_angry,OAF,kite,sad,angry,OAF_kite_sad.wav,OAF_kite_angry.wav
OAF_knock_neutral_happy,OAF,knock,neutral,happy,OAF_knock_neutral.wav,OAF_knock_happy.wav
OAF_knock_neutral_sad,OAF,knock,neutral,sad,OAF_knock_neutral.wav,OAF_knock_sad.wav
OAF_knock_neutral_angry,OAF,knock,neutral,angry,OAF_knock_neutral.wav,OAF_knock_angry.wav
OAF_knock_happy_sad,OAF,knock,happy,sad,OAF_knock_happy.wav,OAF_knock_sad.wav
OAF_knock_happy_angry,OAF,knock,happy,angry,OAF_knock_happy.wav,OAF_knock_angry.wav
OAF_knock_sad_angry,OAF,knock,sad,angry,OAF_knock_sad.wav,OAF_knock_angry.wav
OAF_late_neutral_happy,OAF,late,neutral,happy,OAF_late_neutral.wav,OAF_late_happy.wav
OAF_late_neutral_sad,OAF,late,neutral,sad,OAF_late_neutral.wav,OAF_late_sad.wav
OAF_late_neutral_angry,OAF,late,neutral,angry,OAF_late_neutral.wav,OAF_late_angry.wav
OAF_late_happy_sad,OAF,late,happy,sad,OAF_late_happy.wav,OAF_late_sad.wav
OAF_late_happy_angry,OAF,late,happy,angry,OAF_late_happy.wav,OAF_late_angry.wav
OAF_late_sad_angry,OAF,late,sad,angry,OAF_late_sad.wav,OAF_late_angry.wav
OAF_laud_neutral_happy,OAF,laud,neutral,happy,OAF_laud_neutral.wav,OAF_laud_happy.wav
OAF_laud_neutral_sad,OAF,laud,neutral,sad,OAF_laud_neutral.wav,OAF_laud_sad.wav
OAF_laud_neutral_angry,OAF,laud,neutral,angry,OAF_laud_neutral.wav,OAF_laud_angry.wav
OAF_laud_happy_sad,OAF,laud,happy,sad,OAF_laud_happy.wav,OAF_laud_sad.wav
OAF_laud_happy_angry,OAF,laud,happy,angry,OAF_laud_happy.wav,OAF_laud_angry.wav
OAF_laud_sad_angry,OAF,laud,sad,angry,OAF_laud_sad.wav,OAF_laud_angry.wav
OAF_lean_neutral_happy,OAF,lean,neutral,happy,OAF_lean_neutral.wav,OAF_lean_happy.wav
OAF_lean_neutral_sad,OAF,lean,neutral,sad,OAF_lean_neutral.wav,OAF_lean_sad.wav
OAF_lean_neutral_angry,OAF,lean,neutral,angry,OAF_lean_neutral.wav,OAF_lean_angry.wav
OAF_lean_happy_sad,OAF,lean,happy,sad,OAF_lean_happy.wav,OAF_lean_sad.wav
OAF_lean_happy_angry,OAF,lean,happy,angry,OAF_lean_happy.wav,OAF_lean_angry.wav
OAF_lean_sad_angry,OAF,lean,sad,angry,OAF_lean_sad.wav,OAF_lean_angry.wav
OAF_learn_neutral_happy,OAF,learn,neutral,happy,OAF_learn_neutral.wav,OAF_learn_happy.wav
OAF_learn_neutral_sad,OAF,learn,neutral,sad,OAF_learn_neutral.wav,OAF_learn_sad.wav
OAF_learn_neutral_angry,OAF,learn,neutral,angry,OAF_learn_neutral.wav,OAF_learn_angry.wav
OAF_learn_happy_sad,OAF,learn,happy,sad,OAF_learn_happy.wav,OAF_learn_sad.wav
OAF_learn_happy_angry,OAF,learn,happy,angry,OAF_learn_happy.wav,OAF_learn_angry.wav
OAF_learn_sad_angry,OAF,learn,sad,angry,OAF_learn_sad.wav,OAF_learn_angry.wav
OAF_lease_neutral_happy,OAF,lease,neutral,happy,OAF_lease_neutral.wav,OAF_lease_happy.wav
OAF_lease_neutral_sad,OAF,lease,neutral,sad,OAF_lease_neutral.wav,OAF_lease_sad.wav
OAF_lease_neutral_angry,OAF,lease,neutral,angry,OAF_lease_neutral.wav,OAF_lease_angry.wav
OAF_lease_happy_sad,OAF,lease,happy,sad,OAF_lease_happy.wav,OAF_lease_sad.wav
OAF_lease_happy_angry,OAF,lease,happy,angry,OAF_lease_happy.wav,OAF_lease_angry.wav
OAF_lease_sad_angry,OAF,lease,sad,angry,OAF_lease_sad.wav,OAF_lease_angry.wav
OAF_lid_neutral_happy,OAF,lid,neutral,happy,OAF_lid_neutral.wav,OAF_lid_happy.wav
OAF_lid_neutral_sad,OAF,lid,neutral,sad,OAF_lid_neutral.wav,OAF_lid_sad.wav
OAF_lid_neutral_angry,OAF,lid,neutral,angry,OAF_lid_neutral.wav,OAF_lid_angry.wav
OAF_lid_happy_sad,OAF,lid,happy,sad,OAF_lid_happy.wav,OAF_lid_sad.wav
OAF_lid_happy_angry,OAF,lid,happy,angry,OAF_lid_happy.wav,OAF_lid_angry.wav
OAF_lid_sad_angry,OAF,lid,sad,angry,OAF_lid_sad.wav,OAF_lid_angry.wav
OAF_life_neutral_happy,OAF,life,neutral,happy,OAF_life_neutral.wav,OAF_life_happy.wav
OAF_life_neutral_sad,OAF,life,neutral,sad,OAF_life_neutral.wav,OAF_life_sad.wav
OAF_life_neutral_angry,OAF,life,neutral,angry,OAF_life_neutral.wav,OAF_life_angry.wav
OAF_life_happy_sad,OAF,life,happy,sad,OAF_life_happy.wav,OAF_life_sad.wav
OAF_life_happy_angry,OAF,life,happy,angry,OAF_life_happy.wav,OAF_life_angry.wav
OAF_life_sad_angry,OAF,life,sad,angry,OAF_life_sad.wav,OAF_life_angry.wav
OAF_limb_neutral_happy,OAF,limb,neutral,happy,OAF_limb_neutral.wav,OAF_limb_happy.wav
OAF_limb_neutral_sad,OAF,limb,neutral,sad,OAF_limb_neutral.wav,OAF_limb_sad.wav
OAF_limb_neutral_angry,OAF,limb,neutral,angry,OAF_limb_neutral.wav,OAF_limb_angry.wav
OAF_limb_happy_sad,OAF,limb,happy,sad,OAF_limb_happy.wav,OAF_limb_sad.wav
OAF_limb_happy_angry,OAF,limb,happy,angry,OAF_limb_happy.wav,OAF_limb_angry.wav
